"ac1A";"ac1B";"ac2A";"ac2B";"ac3A";"ac3B";"ac4";"Or1a";"Or2a";"Or7a";"Or9a";"Or10a";"Or13a";"Or19a";"Or22a";"Or22b";"Or22c";"Or23a";"Or24a";"Or30a";"Or33a";"Or33b";"Or33c";"Or35a";"Or42a";"Or42b";"Or43a";"Or43b";"Or45a";"Or45b";"Or46a";"Or47a";"Or47b";"Or49a";"Or49b";"Or59a";"Or59b";"Or59c";"Or65a";"Or67a";"Or67b";"Or67c";"Or67d";"Or71a";"Or74a";"Or82a";"Or85a";"Or85b";"Or85c";"Or85d";"Or85e";"Or85f";"Or88a";"Or92a";"Or94a";"Or94b";"Or98a";"Gr21a.Gr63a";"ab2B";"ab3B";"ab4B";"ab5B";"pb2A";"Or69a";"ac1";"ac2";"ac3_noOr35a";"Ir31a";"Ir41a";"Ir75a";"Ir75d";"Ir76a";"Ir84a";"Ir92a";"Ir64a.DC4";"Ir64a.DP1m";"ac1BC";"ac2BC";"Or83c"
"FUZZWVXGSFPDMH-UHFFFAOYSA-N";0.0514760905680835;0.552631578947368;0.163388385264412;0.260869565217391;0.348731525499705;0.156339282993613;0.728482841744592;NA;0.229107354321871;0.150319398984154;0.288371488092378;0.152224479610608;0.107673472066141;0.367592534797217;0.53001696657302;NA;NA;0.135603525542514;NA;NA;NA;0.425863274293241;NA;0.128392539227534;NA;0.115787885648843;0.190920371832255;0.0955635527756031;NA;NA;NA;0.0372475606761078;0.602749173158565;NA;0.151148410433143;NA;0.190206896310223;NA;0.336564216396463;0.0859128850927268;0.17557980636409;0.0761264658384211;NA;NA;NA;0.238175210496967;0.0373834185561884;0.301666004186614;NA;NA;NA;0.356431816372334;0.222978109483227;0.112888773097908;NA;NA;0.0500871268509482;NA;NA;NA;NA;NA;NA;0.044762757385855;0.408796895213454;0.159183673469388;0.327804260486507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.124423963133641
"MNWFXJYAOYHMED-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.575133333048162;NA;0.155354828754488;0.104493999410841;0.200908339932726;0.122804672935418;0.120875742472554;0.0943834661234716;0.25514304131477;NA;NA;0.0833391930482234;NA;NA;NA;0.143468256119575;NA;0.143634907123503;NA;0.104368539489117;0.090043787297208;0.195128864416034;NA;NA;NA;0.0206930892645044;0.683114030327194;NA;0.072737964858466;NA;0.129076334986267;NA;0.230211201411812;0.0315013912006665;0.14788766319845;0.0301983090881739;NA;NA;NA;0.0586623450429247;0.0750723041522418;0.28592190061334;NA;NA;NA;0.1729897603509;0.243148475929344;0.134326597042685;NA;NA;0.0282682284668813;NA;NA;NA;NA;NA;NA;0.104744852282901;0.445019404915912;0.220408163265306;0.0985027580772262;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WWZKQHOCKIZLMA-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.293097267437418;NA;0.0968948599159042;0.10071316814278;0.177891721995976;0.118526691339077;0.0847762113210658;0.304544288180199;0.234154322959789;NA;NA;0.121525691940571;NA;NA;NA;0.055421259026831;NA;0.0886756269134818;NA;0.125390517646796;0.127872506497851;0.118540163154164;NA;NA;NA;0.0289703249703061;0.732834664632608;NA;0.0921224583331603;NA;0.0773504754044581;NA;0.230211201411812;0.00286376283642423;0.166366507189029;0.0455076946715897;NA;NA;NA;0.0540933198421931;0.0534048836516977;0.40584286942776;NA;NA;NA;0.195920017353579;0.283489208821576;0.139122658803205;NA;NA;0.0265692664449414;NA;NA;NA;NA;NA;NA;0.0671441360787824;0.390685640362225;0.179591836734694;0.135643142270279;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"FBUKVWPVBMHYJY-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.275783365095191;NA;0.0968948599159042;0.0893706743385959;0.160523398703056;0.12516173893948;0.0404292952047105;0.0289761141770175;0.222761260531529;NA;NA;0.0667414246924792;NA;NA;NA;0.165190949825242;NA;0.0776636894615017;NA;0.113192579703451;0.0688304126491796;0.0879046826494161;NA;NA;NA;0.0103465446322522;0.851685996764367;NA;0.0985839561580584;NA;0.0867551771466052;NA;0.163740567046405;0.0171825770185453;0.14342315229825;0.0546933260216391;NA;NA;NA;0.0540933198421931;0.0750723041522418;0.312827811176736;NA;NA;NA;0.1729897603509;0.243148475929344;0.142057946354464;NA;NA;0.0248703044230016;NA;NA;NA;NA;NA;NA;0.190241718889884;0.328589909443726;0.206122448979592;0.193775917528969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.124423963133641
"OYHQOLUKZRVURQ-HZJYTTRNSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.0544531931742788;0.641372039475537;0.200908339932726;0.141463559598487;NA;0.0318737255947192;0.23756597346311;NA;NA;0.163759192746399;NA;NA;NA;0.0704737545087165;NA;0.246520890421297;NA;NA;0.0731323134397533;0.277206970964352;NA;NA;NA;0.0851999020203556;0.461993353738964;NA;0.0921224583331603;NA;0.0961598788887522;NA;0.349858343269544;0.025773865527818;NA;0.0286880884459235;NA;NA;NA;0.0540933198421931;0.080565526037344;0.36863684612735;NA;NA;NA;0.195920017353579;0.182637376590995;NA;NA;NA;0.0265692664449414;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"KQNPFQTWMSNSAP-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.390512321876055;NA;0.0968948599159042;0.157425637163698;0.274561517330328;0.249038713634901;0.0958196149894263;0.0523513017121262;0.31798644266851;NA;NA;0.0750403088703513;NA;NA;NA;0.0891615218554084;NA;0.10552898738358;NA;0.0771178270624956;0.127872506497851;0.118540163154164;NA;NA;NA;0.0550606070791906;0.744049986240314;NA;0.124429947457651;NA;0.194909247181296;NA;0.270093582031056;0.025773865527818;0.179940951547505;0.0791883429551043;NA;NA;NA;0.169253324997344;0.0480643952865279;0.273898399370108;NA;NA;NA;0.276175916862957;0.233063292706285;0.0863289168843921;NA;NA;0.0442036622419881;NA;NA;NA;NA;NA;NA;0.374664279319606;0.33117723156533;0.342857142857143;0.368174243305042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GWYFCOCPABKNJV-UHFFFAOYSA-N";0.158595774920372;0.657894736842105;0.111680458401878;0.420289855072464;0.647438509271612;0.0971838326646266;0.51631951969575;NA;0.170105333867964;0.112055661946963;0.292974811679728;0.206720070841085;NA;0.0376689484301227;0.277868046136318;NA;NA;0.0667414246924792;NA;NA;NA;0.0783001750025752;NA;0.120771355279549;NA;NA;0.0837390007637675;0.110881293027977;NA;NA;NA;0.0437583714762538;0.590324840888675;NA;0.140792890184938;NA;0.185504545439149;NA;0.283387708904138;0.180128214212889;NA;0.0853120971884705;NA;0.123249310900343;NA;0.255303097563845;0.0750723041522418;0.183722140045865;NA;NA;NA;0.276175916862957;0.243148475929344;NA;NA;NA;0.0372177017414759;NA;0.0685112331955819;NA;NA;NA;NA;0.393912264995524;0.36869340232859;0.238775510204082;0.452143807567595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"LCTONWCANYUPML-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.280108593512266;NA;0.155354828754488;0.335124706762576;0.288371488092378;0.203457245278955;NA;0.0523513017121262;0.291698199269919;NA;NA;0.0916380772260955;NA;NA;NA;0.0629475067677737;NA;0.120771355279549;NA;NA;0.153091652631613;0.110881293027977;NA;NA;NA;0.0625954308144819;0.461993353738964;NA;0.105045453982956;NA;0.147885738470561;NA;0.349858343269544;0.0429564425463634;NA;0.0730645887217379;NA;NA;NA;0.0518088072418272;0.0427239069213582;0.201757391910714;NA;NA;NA;0.230315402857598;0.303659575267693;NA;NA;NA;0.0316289333410661;NA;NA;NA;NA;NA;NA;NA;0.498059508408797;0.402040816326531;0.164709529899624;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"OBETXYAYXDNJHR-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.3515463001006;NA;0.155354828754488;0.130959818287269;0.205511663520076;0.144726385160616;NA;0.409624699208562;0.263812841446571;NA;NA;0.0833391930482234;NA;NA;NA;0.0403687635449454;NA;0.0776636894615017;NA;NA;0.0258114047434424;0.330720450418931;NA;NA;NA;0.0814324901527099;0.564658543458733;NA;0.0921224583331603;NA;0.152588089341634;NA;0.283387708904138;0.0171825770185453;NA;0.0638789573716885;NA;NA;NA;0.0563778324425589;0.0640858603820373;0.521181541659029;NA;NA;NA;0.299106173865636;0.15238182692182;NA;NA;NA;0.0358205096413734;NA;NA;NA;NA;NA;NA;NA;0.307891332470893;0.2;0.184087121652521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"JVTAAEKCZFNVCJ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.254131245661963;NA;0.140604323641011;0.119617324483086;0.214718310694777;0.239348326462384;NA;NA;0.293979450851955;NA;NA;0.0750403088703513;NA;NA;NA;0.154329602972408;NA;0.136013723175519;NA;NA;0.165701225698493;0.0879046826494161;NA;NA;NA;0.0550606070791906;0.436327056309021;NA;0.124429947457651;NA;0.129076334986267;NA;0.270093582031056;0.0372289168735149;NA;0.103683359888569;NA;NA;NA;0.0586623450429247;0.0373834185561884;0.153663386937784;NA;NA;NA;0.230315402857598;0.243148475929344;NA;NA;NA;0.0500871268509482;NA;NA;NA;NA;NA;NA;NA;0.36222509702458;0.297959183673469;0.280975080417006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CZUGFKJYCPYHHV-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.225556163026629;NA;0.229107354321871;0.210592821284137;0.618775529715881;0.184586200197406;0.149396563063769;0.0523513017121262;0.306108598314936;NA;NA;0.0833391930482234;NA;NA;NA;0.110884215561075;NA;0.818109686520149;NA;0.0392892419693932;0.184615585298815;0.291801556270146;NA;NA;NA;0.731688633551137;0.307995569159309;NA;0.137117099884274;NA;0.1246372405646;NA;0.216917074538731;0.200142693167021;NA;0.364829878365428;NA;0.0522694886275391;NA;0.247036483090651;0.206909629394696;0.323989618166859;NA;NA;NA;0.597199514900465;0.293574392044634;0.101655254209543;NA;NA;0.103734071789649;NA;0.0952399527112069;0.160347793651529;NA;0.796509430697346;NA;NA;0.349288486416559;0.148979591836735;0.206694312030901;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0460829493087558
"QMMFVYPAHWMCMS-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.23075163259669;NA;0.113871526612554;0.0969323368747184;0.274561517330328;0.103213966871998;NA;NA;0.253355832262816;NA;NA;0.0667414246924792;NA;NA;NA;0.121745562413908;NA;0.0941815956394719;NA;NA;0.0516228094868847;0.126199033280351;NA;NA;NA;0.014485162485153;0.769988922898272;NA;0.0532685672242424;NA;0.354789176797796;NA;0.163740567046405;0.0315013912006665;NA;0.0455076946715897;NA;NA;NA;0.0824779493462082;0.045394151103943;0.255863147505259;NA;NA;NA;0.356431816372334;0.212892926260169;NA;NA;NA;0.0232508448945182;NA;NA;NA;NA;NA;NA;NA;0.326002587322122;0.228571428571429;0.293893474918937;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ALVPFGSHPUPROW-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.182685582183239;NA;0.178205243047584;0.0966500450842465;0.136415630534817;0.312161409592518;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0392892419693932;NA;NA;NA;NA;NA;NA;NA;NA;0.182111741435387;NA;0.0825988529860197;NA;NA;NA;NA;0.309186496352762;NA;NA;NA;0.200686313612717;NA;NA;NA;NA;NA;NA;NA;0.101655254209543;NA;NA;0.0529094130754798;NA;0.0582337911369776;0.133307257970566;NA;0.276899502974821;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"SUVIGLJNEAMWEG-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.182685582183239;NA;0.147718518137808;0.0702767860944851;NA;0.330649563287213;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0392892419693932;NA;NA;NA;NA;NA;NA;NA;NA;0.182111741435387;NA;0.0816291503614031;NA;NA;NA;NA;0.309186496352762;NA;NA;NA;0.200686313612717;NA;0.372369875972249;NA;NA;NA;NA;NA;0.101655254209543;NA;NA;0.0529094130754798;NA;0.0902735183289313;0.210458007001247;NA;0.286017889474328;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MOYAFQVGZZPNRA-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.30608594136257;NA;0.0629415265226039;0.149863974627576;0.182495045583326;0.114654550382731;NA;0.622865686501919;0.263812841446571;NA;NA;0.0750403088703513;NA;NA;NA;0.295527112059241;NA;0.128392539227534;NA;NA;0.12156771996441;0.133857903406538;NA;NA;NA;0.0351782517496574;0.821321517758157;NA;0.111506951807854;NA;0.110266931501973;NA;0.190328820792568;0.13209346472297;NA;0.0853120971884705;NA;NA;NA;0.0586623450429247;0.0507346394691128;0.279910149991724;NA;NA;NA;0.1729897603509;0.333915124936867;NA;NA;NA;0.384668322295639;NA;NA;NA;NA;NA;NA;NA;0.323415265200517;0.210204081632653;0.209923910656384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GRWFGVWFFZKLTI-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.0968948599159042;0.193052061992746;0.182495045583326;0.120640865663604;0.138847259467865;0.304544288180199;0.289921831476728;NA;NA;0.0750403088703513;NA;NA;NA;0.328111152617741;NA;0.208414970681373;NA;NA;0.197225158365696;0.0725869423970422;NA;NA;NA;0.0701302545497731;0.769988922898272;NA;0.127424853146927;NA;0.0742601046727583;NA;0.256799455157975;0.0486839682192118;NA;0.0993377353248471;NA;0.0522694886275391;NA;0.101045739256959;0.0640858603820373;0.331430822826941;NA;NA;NA;0.322036430868315;0.293574392044634;NA;NA;NA;0.644732283611181;NA;0.0647263274175628;0.200908597172973;NA;0.116910514966189;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WTARULDDTDQWMU-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.155354828754488;0.0855898430705347;0.160523398703056;0.107442622298128;NA;NA;0.248127327670938;NA;NA;0.0667414246924792;NA;NA;NA;0.295527112059241;NA;0.113150171331565;NA;NA;0.222444304499457;0.110881293027977;NA;NA;NA;0.0103465446322522;0.955581267653283;NA;0.105045453982956;NA;0.0388571007416526;NA;0.163740567046405;0.0114550513456969;NA;0.0577552031383222;NA;NA;NA;0.0655158828440221;0.0860587479224463;0.267886648748492;NA;NA;NA;0.127129246345542;0.293574392044634;NA;NA;NA;0.0277019077929013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"BQOFWKZOCNGFEC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.245467800153887;NA;0.105383193264229;0.142302312091453;0.191701692758026;0.107442622298128;NA;0.697613027915953;0.249870162534898;NA;NA;0.0584425405146071;NA;NA;NA;0.241220377795075;NA;0.0886756269134818;NA;NA;0.216139517966017;0.0955635527756031;NA;NA;NA;0.0289703249703061;0.89874760734101;NA;0.0633335956099278;NA;0.0388571007416526;NA;0.203622947665649;0.0343651540370907;NA;0.0730645887217379;NA;NA;NA;0.0586623450429247;0.113524857347958;0.1596751375594;NA;NA;NA;0.161524631849561;0.313744758490751;NA;NA;NA;0.0254366250969815;NA;NA;NA;NA;NA;NA;NA;0.318240620957309;0.193877551020408;0.203464713405418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"XMGQYMWWDOXHJM-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.155354828754488;0.119517659097094;0.200908339932726;0.118096807033283;NA;NA;0.289955364405959;NA;NA;0.0667414246924792;NA;NA;NA;0.273804418353574;NA;0.296058586083197;NA;NA;0.12156771996441;0.0879046826494161;NA;NA;NA;0.0965021376232924;0.8469878151881;NA;0.130891445282549;NA;0.0361252192775684;NA;0.203622947665649;0.0343651540370907;NA;0.0730645887217379;NA;NA;NA;0.0824779493462082;0.0860587479224463;0.3277102204969;NA;NA;NA;0.127129246345542;0.293574392044634;0.101655254209543;NA;NA;0.193529204544181;0.224983939866633;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"FAMPSKZZVDUYOS-HRGUGZIWSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.105383193264229;0.164987299699821;0.177891721995976;0.11121229373218;NA;0.724793879339238;0.246384492806979;NA;NA;0.0750403088703513;NA;NA;NA;0.176052296678075;NA;0.113150171331565;NA;NA;0.090043787297208;0.0802458125232291;NA;NA;NA;0.0310396338967565;0.927164437497146;NA;0.140792890184938;NA;0.049136370178017;NA;0.216917074538731;0.0315013912006665;NA;0.0700027116050548;NA;0.0439679315378593;NA;0.0518088072418272;0.0560751278342826;0.177710389424249;NA;NA;NA;0.0778487583770867;0.333915124936867;NA;NA;NA;0.0282682284668813;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"UAHWPYUMFXYFJY-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.30608594136257;NA;0.140604323641011;0.161206468431759;0.182495045583326;0.11121229373218;NA;0.558311164371617;0.263812841446571;NA;NA;0.0667414246924792;NA;NA;NA;0.230359030942241;NA;0.101718395409588;NA;NA;0.127872506497851;0.0955635527756031;NA;NA;NA;0.014485162485153;0.912956022419078;NA;0.0791994626833641;NA;0.0361252192775684;NA;0.230211201411812;0.14410215209545;NA;0.0761264658384211;NA;NA;NA;0.0540933198421931;0.0860587479224463;0.189733890667481;NA;NA;NA;0.138594374846882;0.344000308159925;NA;NA;NA;0.102738789060738;NA;NA;NA;NA;NA;NA;NA;0.310478654592497;0.204081632653061;0.216383107907349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"NPNUFJAVOOONJE-GFUGXAQUSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.140604323641011;0.142302312091453;0.200908339932726;0.112574901521599;0.156933892091631;0.806336433609093;0.421743173925804;NA;NA;0.0584425405146071;NA;NA;NA;0.338972499470574;NA;0.15506668304548;NA;0.0768582964679564;0.0258114047434424;0.10322242290179;NA;NA;NA;0.0289703249703061;0.720782334483782;NA;0.0603857693429741;NA;0.110266931501973;NA;0.230211201411812;0.0114550513456969;0.128812888707006;0.0638789573716885;NA;NA;NA;0.0678003954443879;0.0750723041522418;0.267886648748492;NA;NA;NA;0.1729897603509;0.273404025598518;0.1115685828731;NA;NA;0.0271355871189214;NA;NA;NA;NA;NA;NA;0.226947179946285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"HFPZCAJZSCWRBC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.0968948599159042;0.123398155751147;0.177891721995976;0.112933422057456;NA;0.409624699208562;0.262070006582612;NA;NA;0.0501436563367349;NA;NA;NA;0.219497684089408;NA;0.136013723175519;NA;NA;0.108958146897529;0.0592978982928253;NA;NA;NA;0.0475257833438994;0.89874760734101;NA;0.117968449632753;NA;0.049136370178017;NA;0.137152313300243;0.0229101026913938;NA;0.0638789573716885;NA;0.0759200731832;NA;0.042670756840364;0.0640858603820373;0.165686888181017;NA;NA;NA;0.161524631849561;0.323829941713809;NA;NA;NA;0.0243039837490216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"HIGQPQRQIQDZMP-DHZHZOJOSA-N";0.171301035160732;NA;0.14166197450463;NA;0.173977019068187;0.0874897231431044;0.168966886677765;0.0833333333333333;0.149169822516923;0.175635895402994;0.177307882503754;0.156022630476059;0.174664757345885;0.24149604156318;0.262098557943845;0;NA;0.133170477913145;NA;0.0101965434601979;0.133333333333333;0.254405383625951;NA;0.0526319264908947;0.05848447468844;0.0518640080940528;0.0888675655068348;0.10212029889773;0.117788783947695;0.0314534851744054;NA;0.0287431945925194;0.747426603963547;0.190630979283039;0.329572238117596;0.0140152185260223;0.223809802385869;0;0.165256690317894;0.0859988826808078;0.121748920263776;0.0738984138682265;NA;0.0389768521924306;0.0286162494418375;1;0.0651256688901854;0.104563918888864;0.0885755101203811;NA;NA;0.0642618241471592;0.2874971425553;0.158411354800453;0.0414784578429267;0.0313756841904689;0.153032470368682;0.250192905319519;0.0717205823264191;0.0977560715798112;NA;0.233004402729515;NA;0.351387645478962;0.369987063389392;0.143877551020408;0.277745481791523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.32258064516129
"WUOACPNHFRMFPN-SECBINFHSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.140604323641011;0.146083143359514;0.219321634282127;0.109693057578933;0.0895264989284121;0.367592534797217;0.356084804132267;NA;NA;0.0667414246924792;NA;NA;NA;0.295527112059241;NA;0.17030905094145;NA;0.0226158695781807;0.165701225698493;0.0879046826494161;NA;NA;NA;0.0475257833438994;0.747486766829114;NA;0.0791994626833641;NA;0.0306912385680975;NA;0.296681835777219;0.0830491222563025;0.0766406667739323;0.09449772853852;NA;0.0400591824241436;NA;0.0895931954597105;0.0347131743736035;0.342592629817064;NA;NA;NA;0.0927338608415232;0.344000308159925;0.0976859799952378;NA;NA;0.0461050374530619;NA;NA;NA;NA;NA;NA;0.978066248880931;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GLZPCOQZEFWAFX-JXMROGBWSA-N";NA;NA;NA;NA;NA;NA;0.377523647950904;NA;0.105383193264229;0.130959818287269;0.182495045583326;0.0829543662822478;0.13155842410367;0.497154248669225;0.438038757652684;NA;NA;0.0501436563367349;NA;NA;NA;0.349833846323408;NA;0.136013723175519;NA;0.0584316242556696;0.0645285118586059;0.0879046826494161;NA;NA;NA;0.0206930892645044;0.678196389813531;NA;0.0856609605082622;NA;0.0585410719201641;NA;0.216917074538731;0.192136901585368;0.0814639069156706;0.109807114121936;NA;NA;NA;0.269176376024115;0.0560751278342826;0.305386606516654;NA;NA;NA;0.127129246345542;0.344000308159925;0.140503606163777;NA;NA;0.41465092900175;0.317293221281723;NA;NA;NA;NA;NA;0.744852282900627;0.380336351875809;0.185714285714286;0.313271066671834;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.124423963133641
"GLZPCOQZEFWAFX-YFHOEESVSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.229107354321871;0.164987299699821;0.196305016345376;0.107442622298128;NA;0.367592534797217;0.296347380787513;NA;NA;0.0750403088703513;NA;NA;NA;0.328111152617741;NA;0.139824315149511;NA;NA;0.11526293343097;0.110881293027977;NA;NA;NA;0.0186237803380539;0.795655220328215;NA;0.151148410433143;NA;0.0306912385680975;NA;0.3099759626503;0.0687303080741814;NA;0.0791883429551043;NA;0;NA;0.0753627032327059;0.0614156161994524;0.309107208846695;NA;NA;NA;0.1729897603509;0.344000308159925;NA;NA;NA;0.324703108883417;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"CDOSHBSSFJOMGT-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.241142571736811;NA;0.361861900343161;0.194390878891385;0.214718310694777;0.09860840577538;0.207901267823501;0.507347067952957;0.286260796995719;NA;NA;0.135603525542514;NA;NA;NA;0.501892702263074;NA;0.200793786733389;NA;0.010972683881126;0.12156771996441;0.0538058707877854;NA;NA;NA;0.0776650782850643;0.602003305300812;NA;0.119774842255704;NA;0;NA;0.270093582031056;0.332238254264296;0.0498977573699161;0.0886211654164551;NA;NA;NA;0.212571438471026;0.024032197643264;0.342592629817064;NA;NA;NA;0.161524631849561;0.253233659152402;0.153979891004197;NA;NA;0.794109343587561;NA;0.053499927887874;0.214428865013454;NA;0.19579559230961;NA;0.903760071620412;0.395860284605433;0.142857142857143;0.303582270795386;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"QMVPMAAFGQKVCJ-SNVBAGLBSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.155354828754488;0.195001035247345;0.214718310694777;0.090863088699323;0.202974267058758;0.5209374936646;0.30461370479452;NA;NA;0.0501436563367349;NA;NA;NA;0.273804418353574;NA;0.143634907123503;NA;0.0580605898127905;0.0774342142303271;0.0955635527756031;NA;NA;NA;0.0165544714116035;0.821321517758157;NA;0.124196581656134;NA;0.0722714747184243;NA;0.230211201411812;0.0458202053827876;0.165811191625487;0.106992428116554;NA;NA;NA;0.156719422732007;0.113524857347958;0.305386606516654;NA;NA;NA;0.0704062071448684;0.344000308159925;0.155166549633596;NA;NA;0.142378949622925;NA;0.0887348981580175;0.187388329332492;NA;0.272340309725067;NA;0.856759176365264;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"BRHDDEIRQPDPMG-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.293097267437418;NA;0.553618466818358;0.074247349266351;0.550760932571333;0.131675082912097;NA;0.304544288180199;0.274269850630326;NA;NA;0.205992693552228;NA;NA;NA;0.371556540029074;NA;0.0859226425504868;NA;NA;0.272882596766981;0.149175643658912;NA;NA;NA;0.0965021376232924;0.74432262546833;NA;0.0515202433268332;NA;0.138481036728414;NA;0.283387708904138;0.136096360513797;NA;0.106745237005253;NA;NA;NA;0.265579829803972;0.11901807923306;0.261874898126876;NA;NA;NA;0.620129771903144;0.313744758490751;NA;NA;NA;0.216016159573764;NA;NA;NA;NA;NA;NA;NA;0.369987063389392;0.177551020408163;0.29712307354442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ULDHMXUKGWMISQ-SECBINFHSA-N";NA;NA;NA;NA;NA;NA;0.319074615287721;NA;NA;NA;NA;0.108135764520153;0.118340538024649;NA;0.277113369785792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0388967006014136;NA;NA;NA;NA;NA;NA;0.820736597371689;NA;NA;NA;NA;NA;NA;NA;0.139023052507019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.14392280871875;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.782900626678603;0.33117723156533;0.236734693877551;0.29712307354442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0921658986175115
"ULDHMXUKGWMISQ-VIFPVBQESA-N";NA;NA;NA;NA;NA;NA;0.402202128408692;NA;NA;NA;NA;0.17581949275267;0.167864862917214;NA;0.305142433114752;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0470122780959428;NA;NA;NA;NA;NA;NA;0.880690330349271;NA;NA;NA;NA;NA;NA;NA;0.193956382296662;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.147130124389788;NA;NA;NA;0.286523460810027;NA;NA;NA;NA;NA;0.766338406445837;0.372574385510996;0.242857142857143;0.258367890038626;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
